Title,URL,Source,Type,DateTime,Article,Location,Keywords1,Keywords2
Майката на убитата в Трявна жена: Подавали сме множество сигнали в полицията за тормоз,https://nova.bg/news/view/2025/03/24/491886/%D0%BC%D0%B0%D0%B9%D0%BA%D0%B0%D1%82%D0%B0-%D0%BD%D0%B0-%D1%83%D0%B1%D0%B8%D1%82%D0%B0%D1%82%D0%B0-%D0%B2-%D1%82%D1%80%D1%8F%D0%B2%D0%BD%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%BF%D0%BE%D0%B4%D0%B0%D0%B2%D0%B0%D0%BB%D0%B8-%D1%81%D0%BC%D0%B5-%D0%BC%D0%BD%D0%BE%D0%B6%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D1%81%D0%B8%D0%B3%D0%BD%D0%B0%D0%BB%D0%B8-%D0%B2-%D0%BF%D0%BE%D0%BB%D0%B8%D1%86%D0%B8%D1%8F%D1%82%D0%B0-%D0%B7%D0%B0-%D1%82%D0%BE%D1%80%D0%BC%D0%BE%D0%B7/,nova.bg,TV news,2025-03-24 07:37:00,"Майката на убитата в Трявна жена твърди, че е подавала множество сигнали в полицията преди фаталния случай. Припомняме, че 21-годишна жена – майка на 3 деца, беше намушкана в петък. Предполагаемият извършител е 23-годишен мъж, с когото доскоро живеели заедно. След деянието той опитал да се самоубие. В момента е в тежко състояние в болница. 21-годишна жена е убита в Трявна „Не обърнаха внимание на жалбите ни. Има кризисни центрове, можеше да я настанят там. Той беше страхотен манипулатор. От полицията постоянно го задържаха и пускаха. Тормозът продължи 7 години. Детето ми 20 дни живееше при него и 10 при мен. Не можеха да изкарат и месец заедно. Той прилагаше физически и психически тормоз и над децата. Удрял е и мен”, сподели Диана Димитрова в ефира на „Здравей, България. „Имало е индикации за проблема, можело е да се вземе отношение. Не са получавани обаче сигнали в общината. Трябвало е да се определи психопрофилът на мъжа”, поясни кметът на града Денчо Минев. Община Трявна инициира кампания за набиране на средства в помощ на близките, които ще се грижат за трите деца – съответно на година и половина, три и пет годинки. Повече гледайте във видеото.",Трявна," жена, майка","уби, мушк, тормоз"
"""На колене"": Ученички биха и унижаваха своя връстничка в Пловдив",https://nova.bg/news/view/2025/03/21/491676/%D0%BD%D0%B0-%D0%BA%D0%BE%D0%BB%D0%B5%D0%BD%D0%B5-%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%87%D0%BA%D0%B8-%D0%B1%D0%B8%D1%85%D0%B0-%D0%B8-%D1%83%D0%BD%D0%B8%D0%B6%D0%B0%D0%B2%D0%B0%D1%85%D0%B0-%D1%81%D0%B2%D0%BE%D1%8F-%D0%B2%D1%80%D1%8A%D1%81%D1%82%D0%BD%D0%B8%D1%87%D0%BA%D0%B0-%D0%B2-%D0%BF%D0%BB%D0%BE%D0%B2%D0%B4%D0%B8%D0%B2/,nova.bg,TV news,2025-03-21 18:39:00,"Задържаха мъж за побой и закани за убийство срещу собствената му майка Чуват се думите ""Даро, на колене!"", след които едно от момичетата пада на земята. След това нейни връстнички я карат да се извинява на колене, като не става ясно защо. Тя го прави и в мига, в който решава да се изправи, нейна връстничка я хваща за косата и започва да я скубе. Момичето се отбранява. Започва бой, удрят се и се блъскат в метална врата на гараж. Останалите три момичета отстрани се смеят с глас, докато гледат безучастно. Накрая този, който снима клипа, възкликва през смях: ""Това не е честно, няколко срещу една"".",,ученичк,уби
89-годишна жена може да остане на улицата след вероятен опит за имотна измама за близо 1 млн. лв.,https://nova.bg/news/view/2025/03/21/491583/89-%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%BD%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%BC%D0%BE%D0%B6%D0%B5-%D0%B4%D0%B0-%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D0%B5-%D0%BD%D0%B0-%D1%83%D0%BB%D0%B8%D1%86%D0%B0%D1%82%D0%B0-%D1%81%D0%BB%D0%B5%D0%B4-%D0%B2%D0%B5%D1%80%D0%BE%D1%8F%D1%82%D0%B5%D0%BD-%D0%BE%D0%BF%D0%B8%D1%82-%D0%B7%D0%B0-%D0%B8%D0%BC%D0%BE%D1%82%D0%BD%D0%B0-%D0%B8%D0%B7%D0%BC%D0%B0%D0%BC%D0%B0-%D0%B7%D0%B0-%D0%B1%D0%BB%D0%B8%D0%B7%D0%BE-1-%D0%BC%D0%BB%D0%BD-%D0%BB%D0%B2/,nova.bg,TV news,2025-03-21 09:01:00,"Четвърти пореден случай на имотна измама. 89-годишна жена изненадващо наследява дълг на своя син от 800 000 лв. Единствената възможност да погаси задължението е със собственото си жилище. Оказва се, че може да остане на улицата. 89-годишната Янка Ушколова живее в апартамента на сина си в столичния квартал „Редута”. Мъжът умира през април миналата година от сърдечна недостатъчност. По документи, месец преди да почине, е осъден от Софийския търговски арбитражен съд за неустойка от близо 800 000 лв. Иван Нешев нямал деца, нито братя и сестри, затова като негов единствен наследник задължението се наследява от неговата майка.   Оказва се, че дългът се появява след твърдение за предварителен договор за покупко-продажба на недвижим имот, който вече починалият мъж сключил със софийската фирма „Билд Комфорт 18” ЕОД. В предишни разследвания на NOVA  разказахме как управителят на компанията - Георги Атанасов, иска 1,5 млн. лв. неустойка от починал човек с четири апартамента и 600 000 лв. от друг мъж, чийто подпис се оказа фалшифициран. И в двата случая потърпевшите и техните близки бяха категорични, че договорите са изфабрикувани. Майката на Иван Нешев също е сигурна, че синът ѝ не е подписвал никакви документи. ""По следите"": Мъж задлъжня с над половин милион лева заради фиктивен договор? Адвокатът на Янка Ушколова - Венцислав Луканов, посочи, че към момента никой не е виждал този предварителен договор и не е ясно дали изобщо има такъв. „Всички данни сочат, че Иван Нешев никога не е имал намерение да продава апартамента”, каза още той.  Въпреки това, четири месеца след смъртта на мъжа, Софийският градски съд издава изпълнителен лист срещу него. Апартаментът му, в който живее неговата майка, е възбранен, а частен съдебен изпълнител пристъпва към принудително изпълнение, като влиза и прави опис в жилището. По време на процедурата в апартамента няма представител на „Билд комфорт 18” ЕОД. Управителят на фирмата отказа да предостави на екипа на NOVA предварителния договор, на базата на който е издаден изпълнителният лист. Неговият адвокат Михаил Коен отговори на отправеното запитване писмено. Каза, че не може да предостави екземпляра, тъй като това е частен договор и касае частни отношения, а самият документ се намира в архива на Арбитражния съд. Екипът на NOVA обаче не успя да открие представител на институцията, тъй като офисът не работи, а телефонът за връзка е изключен, премахнати са и указателните табели. Председателят на УС на съда Венцислав Маринов продължава да е в ареста за измами с кредити. Другите двама членове също са с разнообразни криминални прояви. Дали 89-годишната Янка Ушколова ще бъде изгонена от дома си, зависи от Върховния касационен съд, който трябва да реши да отмени ли арбитражното решение. Министерството на правосъдието излезе с позиция по случая: ""Министърът на правосъдието Георги Георгиев разпореди незабавна проверка на Софийски търговски арбитражен съд по повод изнесени данни за имотни измами в огромни размери, разкрити в журналистическо разследване на Нова телевизия. Възрастна жена от София е осъдена да плати 800 хил. лв. неустойка или да остане без жилището на починалия си син, след спорен договор и арбитражно решение на „Софийски търговски арбитражен съд“. Към момента частен съдебен изпълнител е направил опис на имуществото. Министър Георги Георгиев разпореди Инспектората към Министерство на правосъдието да извърши незабавна проверка на Софийски търговски арбитражен съд и частния съдебен изпълнител. Съгласно разпоредбите на Закона за международния арбитражен съд министърът на правосъдието възлага служебно извършване на проверка на арбитражния съд. Министърът изисква от Инспектората на Висшия съдебен съвет да бъде извършена незабавна проверка и на съдията от Софийския градски съд, който е издал изпълнителния лист въз основа на арбитражното решение."" Цялото разследване гледайте във видеото.",, жена,смърт
"Възрастна жена даде над 13 000 лева на ""ало"" измамници в Казанлък",https://nova.bg/news/view/2025/03/19/491340/%D0%B2%D1%8A%D0%B7%D1%80%D0%B0%D1%81%D1%82%D0%BD%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%B4%D0%B0%D0%B4%D0%B5-%D0%BD%D0%B0%D0%B4-13-000-%D0%BB%D0%B5%D0%B2%D0%B0-%D0%BD%D0%B0-%D0%B0%D0%BB%D0%BE-%D0%B8%D0%B7%D0%BC%D0%B0%D0%BC%D0%BD%D0%B8%D1%86%D0%B8-%D0%B2-%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%BB%D1%8A%D0%BA/,nova.bg,TV news,2025-03-19 14:14:00,"Жена на 88 години е станала жертва на телефонна измама в Казанлък, съобщиха от ОД на МВР в Стара Загора. Жената е подала сигнал за случая в местно РПУ. Задържаха двама българи в Гърция за участие в международна група за ""ало"" измами Тя е заявила, че на 17 март, след като е била въведена в заблуждение чрез множество телефонни разговори по схемата ""помощ за полицията"", е оставила до чешма в близост до жилищен блок в Казанлък сумата от над 13 хиляди лева. По случая е образувано досъдебно производство.","Казанлък, Стара Загора", жена,жертва
"Съдят жена, пребила доведената си дъщеря, защото се гримирала на Хелоуин",https://nova.bg/news/view/2025/03/18/491252/%D1%81%D1%8A%D0%B4%D1%8F%D1%82-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%BF%D1%80%D0%B5%D0%B1%D0%B8%D0%BB%D0%B0-%D0%B4%D0%BE%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B0%D1%82%D0%B0-%D1%81%D0%B8-%D0%B4%D1%8A%D1%89%D0%B5%D1%80%D1%8F-%D0%B7%D0%B0%D1%89%D0%BE%D1%82%D0%BE-%D1%81%D0%B5-%D0%B3%D1%80%D0%B8%D0%BC%D0%B8%D1%80%D0%B0%D0%BB%D0%B0-%D0%BD%D0%B0-%D1%85%D0%B5%D0%BB%D0%BE%D1%83%D0%B8%D0%BD/,nova.bg,TV news,2025-03-18 19:19:00,"Предадоха на съд жена за системни побои над доведената си дъщеря в Сандански, съобщи ""24 часа"". Прокуратурата внесе в съда предложение за освобождаване от наказателна отговорност и налагане на административно наказание спрямо 34-годишната жена за извършено в условията на домашно насилие престъпление - причиняване на телесна повреда. Задържаха мъж за побой над майка му и малолетно момче в Старозагорско През 2012 г. обвиняемата е заживяла в съпружеско съжителство с мъж в негово жилище, заедно с 15-годишната му дъщеря. Жената е поела ангажимента и грижите за възпитанието на момичето. Тя често проявявала раздразнение, демонстрирала неприемливо отношение към непълнолетното момиче - повишавала тон, обиждала го, дърпала го за косата, внушавала му чувството за вина и за наличието на психични проблеми. При възникнал спор го е карала да се изнася и да живее при майка си. Мъжът е знаел, че тя има груб начин на възпитание, но не предприел никакви мерки, които да възпрат поведението ѝ. Впоследствие обвиняемата започнала да проявява и физическо посегателство спрямо момичето. На 1 ноември 2023 г. тя му е нанесла побой, в това число юмручни удари по главата и лицето, заради гримирането за празника Хелоуин. Навръх 8 март: Задържаха мъж, обвинен в побой над баба му След този ден забранила на детето да се храни със семейството на обща маса. Три месеца по-късно жената за пореден път упражнила физическо насилие спрямо момичето, удряйки го с ръце и крака, вследствие на което пострадалата получила травма в лицевата част. Освен това счупила мобилния му телефон. По нареждане на обвиняемата детето цяла седмица не ходило на училище, докато не заличат физическите белези и синините от нанесения му побой. Агресивното поведение на обвиняемата към момичето продължило. На 14 февруари 2024 г. тя му е нанесла пореден побой. Същият ден класният ръководител на пострадалата е разбрал за упражнено домашно насилие спрямо нея. Последвала беседа с педагогическия съветник и провеждане на среща на Координационния механизъм за помощ и подкрепа на пострадали от домашно насилие. Отвлечена, бита и заключена в колиба: Задържаха тийнейджър за насилие над 15-годишно момиче в Разлог Дирекция „Социално подпомагане"" депозирала молба до Районен съд-Сандански за издаване на заповед за незабавна защита спрямо жената, която била издадена, а пострадалото момиче било временно настанено при баба си. Предстои делото да продължи в съда.","Разлог, Сандански"," жена,  дъщер","домашно насилие, насил"
"Позната на Габриела, обвинена в насилие над животни: Потресена съм, изглеждаше нормално момиче",https://nova.bg/news/view/2025/03/16/490961/%D0%BF%D0%BE%D0%B7%D0%BD%D0%B0%D1%82%D0%B0-%D0%BD%D0%B0-%D0%B3%D0%B0%D0%B1%D1%80%D0%B8%D0%B5%D0%BB%D0%B0-%D0%BE%D0%B1%D0%B2%D0%B8%D0%BD%D0%B5%D0%BD%D0%B0-%D0%B2-%D0%BD%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B5-%D0%BD%D0%B0%D0%B4-%D0%B6%D0%B8%D0%B2%D0%BE%D1%82%D0%BD%D0%B8-%D0%BF%D0%BE%D1%82%D1%80%D0%B5%D1%81%D0%B5%D0%BD%D0%B0-%D1%81%D1%8A%D0%BC-%D0%B8%D0%B7%D0%B3%D0%BB%D0%B5%D0%B6%D0%B4%D0%B0%D1%88%D0%B5-%D0%BD%D0%BE%D1%80%D0%BC%D0%B0%D0%BB%D0%BD%D0%BE-%D0%BC%D0%BE%D0%BC%D0%B8%D1%87%D0%B5/,nova.bg,TV news,2025-03-16 08:32:00,"В петък от ГДБОП задържаха мъж и жена за мъчения и убийства на животни по особено жесток начин. Зверствата са били заснемани по поръчка, а след това продавани онлайн за пари и криптовалута. Кои са хората, извършвали тези издевателства, защо, откога и как са го правили? Разказва Юлиян Стоянов. 26-годишната Габриела Сашова и 35-годишният Красимир Георгиев са задържани и обвинени в жестокост към животни, причинявайки им мъчителна смърт. Видеата пласирали в тъмната мрежа, предимно на чужденци. Имат обвинение и за пране на пари. Вълна от реакции след случаите на насилие над животни Срещаме ви с жена, която получила обаждане от Красимир Георгиев, защото предлагала котка за осиновяване. „Сподели ми, че неговото коте преди време е скочило от първия етаж, два дни го търсили, много бил загрижен, но го намерил умряло. Тогава ми светна лампата, че този човек не е отговорен стопанин”, обясни жената.   Тя не дала котката на Красимир Георгиев и така спасила живота ѝ. „Направо се разтреперих, когато научих. Като знам, че съм могла да дам на този човек котка, която той да измъчва”, допълни тя. Според обвинението Габриела и Красимир са заподозрени в убийството на десетки котки, зайци, морски свинчета и риби. В опит да разберем какво е отключило жестокостта у Габриела Сашова, отиваме в село Дивотино, за да потърсим близките ѝ. Местните ни посрещат с агресия. Задържаха мъж и жена, заснемали как измъчват и убиват животни и продавали видеата онлайн По неофициална информация на NOVA Габриела отказвала да измъчва и убива единствено кучета. Самата тя има четириног любимец Леа. В социалните мрежи демонстрира любов към животното. Затова познати на Габриела са потресени от разкритията за жестокостта ѝ. „Не съм го очаквала от нея. Беше нормална, добро момиче. Явно се е забъркала с грешните хора. Израснала е в любящо семейство. Не я познавам като човек, който е способен да направи такова нещо”, разказа Симона. „Познавам я от малка. Нямам обяснение за действията ѝ. Нека си понесе заслуженото”, смята Юлия. Случаят предизвика широк обществен отзвук. Граждани се събират на протест в София днес, а утре в Перник. Междувременно майката на Габриела коментира във Facebook случая така: „Ако сте толкова смели, знаете къде да ме намерите”. Жената следобед не излезе от дома си и не отговори на телефонните ни обаждания.",Перник,момиче,"уби, насил, смърт"
16-годишно момиче беше отвлечено и държано в плен в Стара Загора,https://nova.bg/news/view/2025/03/14/490778/16-%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%BD%D0%BE-%D0%BC%D0%BE%D0%BC%D0%B8%D1%87%D0%B5-%D0%B1%D0%B5%D1%88%D0%B5-%D0%BE%D1%82%D0%B2%D0%BB%D0%B5%D1%87%D0%B5%D0%BD%D0%BE-%D0%B8-%D0%B4%D1%8A%D1%80%D0%B6%D0%B0%D0%BD%D0%BE-%D0%B2-%D0%BF%D0%BB%D0%B5%D0%BD-%D0%B2-%D1%81%D1%82%D0%B0%D1%80%D0%B0-%D0%B7%D0%B0%D0%B3%D0%BE%D1%80%D0%B0/,nova.bg,TV news,2025-03-14 11:39:00,"Момиче на 16 години е било държано против волята му в Стара Загора. 22-годишен мъж е задържан, съобщиха от ОД на МВР в Стара Загора. Отвлечена, бита и заключена в колиба: Задържаха тийнейджър за насилие над 15-годишно момиче в Разлог Момичето е обявено за издирване на 11 март, а два дни по-късно полицейските служители са установили, че то е в дома на 22-годишния мъж. По данни на потърпевшата, мъжът след заплаха я отвел в къщата си, където е била в продължение на около седмица. Работата по изясняване на всички факти и обстоятелства по случая продължава под надзора на Районната прокуратура в Стара Загора.","Разлог, Стара Загора",момиче,насил
"Кола се обърна по таван на пътя Ардино - Смолян, жена е откарана в болница",https://nova.bg/news/view/2025/06/25/502154/%D0%BA%D0%BE%D0%BB%D0%B0-%D1%81%D0%B5-%D0%BE%D0%B1%D1%8A%D1%80%D0%BD%D0%B0-%D0%BF%D0%BE-%D1%82%D0%B0%D0%B2%D0%B0%D0%BD-%D0%BD%D0%B0-%D0%BF%D1%8A%D1%82%D1%8F-%D0%B0%D1%80%D0%B4%D0%B8%D0%BD%D0%BE-%D1%81%D0%BC%D0%BE%D0%BB%D1%8F%D0%BD-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%B5-%D0%BE%D1%82%D0%BA%D0%B0%D1%80%D0%B0%D0%BD%D0%B0-%D0%B2-%D0%B1%D0%BE%D0%BB%D0%BD%D0%B8%D1%86%D0%B0/,nova.bg,TV news,2025-06-25 19:37:00,"Кола се обърна по таван на пътя Ардино - Смолян, съобщи за БТА Елена Стоилова - говорител на Областната дирекция на МВР в Смолян. Участъкът от пътя е ограничен и движението се осъществява в едната лента. Пътният инцидент е станал в района на Върбинския мост, малко преди маданското село Ляска, в посока град Ардино. Водач на 19 години на лек автомобил губи контрол над автомобила и той се обръща по таван. В колата са пътували още двама пътници - мъж на 27 години и жена, предаде кореспондентът на БТА в Смолян Елена Павлова. Жена пострада след удар между мотор и трактор в Старозагорско Пострадала е пътничката, която е приета в Многопрофилната болница за активно лечение ""Д-р Братан Шукеров"" в Смолян със счупен крак. Назначени са допълнителни изследвания и в момента се уточнява здравословното ѝ състояние. Дежурна оперативна група извършва оглед на място. Причините за произшествието се изясняват в хода на разследването. Във вторник друг лек автомобил се обърна на пътя за Смолян, в района на курорта Пампорово. Последвайте ни","Ардино, Елена, Смолян", жена,уби
"Кола влетя в магазин в Пловдив, три жени пострадаха (ВИДЕО+СНИМКИ)",https://nova.bg/news/view/2025/06/25/502054/%D0%BA%D0%BE%D0%BB%D0%B0-%D0%B2%D0%BB%D0%B5%D1%82%D1%8F-%D0%B2-%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD-%D0%B2-%D0%BF%D0%BB%D0%BE%D0%B2%D0%B4%D0%B8%D0%B2-%D1%82%D1%80%D0%B8-%D0%B6%D0%B5%D0%BD%D0%B8-%D0%BF%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%B4%D0%B0%D1%85%D0%B0-%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE%D1%81%D0%BD%D0%B8%D0%BC%D0%BA%D0%B8/,nova.bg,TV news,2025-06-25 09:44:00,"Три жени пострадаха при катастрофа на кръстовището на булевард „Пещерско шосе” с улица ”Лерин” в Пловдив. Жертва и ранени след челен удар в насрещното край Пловдив Малко след 9 часа жълт автомобил настига и блъска отзад друг. От удара колата изхвърчала, преминала през тротоара и се врязала в магазин за цигари и алкохол. Четирима служители и две клиентки в този момент били вътре в обекта. Ранена е и шофьорката на колата.  Снимка: Благой Бекриев, NOVA ""Всичко се случи пред очите ми. Добре, че жените в момента, в който видяха какво се случва, просто избягаха към ъгъла на магазина. А ние с жената, която беше на касата до персонала, също избягахме. Още съм стресирана"", заяви продавачката Стефани Димитрова. Водачът на автомобила, причинил катастрофата, избягал от местопроизшествието. Той е ударил и пресичаща на пешеходна пътека жена, съобщават очевидци. По информация на NOVA една жена е откарана в УМБАЛ „Свети Георги”, която се намира близо до мястотo на инцидента. ""Късмет е, че касиерката, е влязла два метра и половина навътре, защото колата се е забила направо в касата. Изкарах две жени от магазина. Разстроиха се психически и започнаха да плачат"", обясни служителят в магазина Мустафа Кайацая. От полицията в града под тепетата съобщиха, че водачът, отговорен за пътното произшествие, е установен след проведеното издирване. Това е 69-годишен мъж от Хасково, чиято проба за употреба на алкохол е отрицателна. ""Не съм избягал. Отидох до болницата. Притесних се, не спрях, защото бях на главен път, казах си да не се случи нещо"", заяви водачът на колата, причинила инцидента. Той обясни, че не е карал с повече от 20-30 километра в час. Тестът за алкохол на шофора на другата ударена кола също е негативен. Последвайте ни",Хасково, жени,жертва
Рисковете от домашното насилие: Защо институциите не успяват да защитят жертвите,https://nova.bg/news/view/2025/06/24/501988/%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%B2%D0%B5%D1%82%D0%B5-%D0%BE%D1%82-%D0%B4%D0%BE%D0%BC%D0%B0%D1%88%D0%BD%D0%BE%D1%82%D0%BE-%D0%BD%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B5-%D0%B7%D0%B0%D1%89%D0%BE-%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%86%D0%B8%D0%B8%D1%82%D0%B5-%D0%BD%D0%B5-%D1%83%D1%81%D0%BF%D1%8F%D0%B2%D0%B0%D1%82-%D0%B4%D0%B0-%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D1%8F%D1%82-%D0%B6%D0%B5%D1%80%D1%82%D0%B2%D0%B8%D1%82%D0%B5/,nova.bg,TV news,2025-06-24 22:54:00,"Докато институциите се опитват да дефинират „домашното насилие“ и да обезпечат ограничителната заповед, насилниците имат неограничен достъп и права над жертвите си. Какво ги провокира и действа ли Законът за домашно насилие?  Отговор на тези въпроси дават Надежда Стойчева от Фондация „Асоциация Анимус” ,адвокатът по наказателно право Зорница Костова и социалният психолог Милена Статева в ефира на „Социална мрежа” по NOVA NEWS. 2 години след промените в Закона за домашното насилие: Липсата на доверие в институциите продължава „Причината за домашно насили е фрустрацията. Тя се дължи на високите нива на стрес и постоянна заетост”,обясни Статева. „Наказателна част може да се отнесе към всяко едно посегателство.  Няма отделна дефиниция и наказание за домашното насилие.  Изменението в закона е, че вече се добавя лека телесна повреда, нанесена в условията на домашно насилие. Законодателят утежни правната квалификация”, поясни Костова. Организации питат МС защо не се прилага Закона за защита от домашно насилие „Все още Законът за домашно насилие не работи достатъчно добре. В него има много злоупотреби, които могат да се предотвратят, ако има методика за оценка на риска”, коментира Стойчева. Целия разговор гледайте във видеото. Последвайте ни",,домашното насилие,"домашно насилие, насил"
"Кола се удари в стълб в Самоковско, жена е с опасност за живота",https://nova.bg/news/view/2025/06/23/501863/%D0%BA%D0%BE%D0%BB%D0%B0-%D1%81%D0%B5-%D1%83%D0%B4%D0%B0%D1%80%D0%B8-%D0%B2-%D1%81%D1%82%D1%8A%D0%BB%D0%B1-%D0%B2-%D1%81%D0%B0%D0%BC%D0%BE%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%BE-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%B5-%D1%81-%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82-%D0%B7%D0%B0-%D0%B6%D0%B8%D0%B2%D0%BE%D1%82%D0%B0/,nova.bg,TV news,2025-06-23 15:52:00,"Лек автомобил с трима пътници се удари в крайпътен стълб в костенското село Гуцал, жена е с опасност за живота. 18-годишен шофьор блъсна и уби дете във Велинградско Около 16.45 часа на 22 юни в РУ-Костенец постъпил сигнал за пътния инцидент, съобщиха от ОДМВР-София. Една от пътничките е настанена в реанимация с тежка черепно-мозъчна фрактура и различни други травми, с опасност за живота. Пробите на водача за употреба на алкохол и наркотици са отрицателни. По случая е образувано досъдебно производство. Последвайте ни","Велинград, Костенец", жена,уби
"Откриха жена, загубила се в Рила",https://nova.bg/news/view/2025/06/23/501811/%D0%BE%D1%82%D0%BA%D1%80%D0%B8%D1%85%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%B7%D0%B0%D0%B3%D1%83%D0%B1%D0%B8%D0%BB%D0%B0-%D1%81%D0%B5-%D0%B2-%D1%80%D0%B8%D0%BB%D0%B0/,nova.bg,TV news,2025-06-23 10:07:00,"След няколкочасово издирване благоевградският отряд планински спасители откри изгубена жена в района на връх Исмаилица. Сигналът за изчезването ѝ е подаден в неделя следобед. Спасиха деца, изгубили се в планинска местност край Сливен Жената е намерена в добро общо здравословно състояние, съобщават от ПСС - Благоевград. Малко след залез слънце тя е свалена с лифта и транспортирана до дома ѝ.  Снимка: ПСС-Благоевград Последвайте ни","Благоевград, Сливен", жена,уби
