Title,URL,Source,Type,DateTime,Article,Location,Keywords1,Keywords2
Зад стените на дома: МВР призовава жертвите на домашно насилие да подават сигнали,https://bntnews.bg/news/zad-stenite-na-doma-mvr-prizovava-zhertvite-na-domashno-nasilie-da-podavat-signali-1292637news.html,bntnews.bg,TV news,2024-09-09 17:52:00,"Криминалисти създадоха филм ""За да има утре"" за престъпленията от този тип Близо 2000 годишно са случаите на домашно насилие, сочи официалната статистика на МВР. Вероятно поне половината остават неразкрити, защото жертвите се страхуват да говорят за гаврите, на които са подложени. За да променят това, криминалисти създадоха филм ""За да има утре"". Основните му герои са две жени, преживели ужаса зад стените на дома. Нора Станева: ""Никога няма да забравя как взе нож и ми го опря до врата."" Иванка Митева: ""Той взе детето, държа го като заложник 24 ч., беше заплашвано с нож. Аз също бях заплашвана."" Иванка Митева и Нора Станева застават с лице към преживения кошмар. Правят го, за да подадат ръка на стотиците други невидими жертви, сковани от ужас. Размаханият юмрук зад вратите на дома остава там – на тъмно. Гласът на жертвите не се чува заради догмата, че станалото е срамно и че за насилието те също носят вина. Промяната на закона и бурната обществена реакция след последните няколко случая на брутално насилие бавно разчупват шаблона. А психолози и полиция опитват да помогнат на процеса. Старши комисар Георги Гендов, директор на ОД на МВР-Шумен: ""Идеята е всеки един пострадал от насилие да знае, че в наше лице може да получи защита и най-важното може да я получи веднага… Нека да знаят, че един шамар не е нещо, което някой го е заслужил и че това трябва да остане в семейството."" Ръстът на обявените случаи на насилие в Шуменско само за една година се увеличава. При това двойно. От 44 на 82 дигнала. А заповедите за защита от домашно насилие са 93. Понякога, обаче, законовата защита се оказва фатално закъсняла. Орлин Куздов, административен ръководител на Окръжна прокуратура – Шумен: ""Има около 4 присъди, които са свързани с най-тежките посегателства – убийства при условията на домашно насилие. Всички са завършили с осъдителни присъди и едната посочих, че е с доживотен затвор."" За да дойде помощта на време, малтретираните у дома трябва да прекрачат още една граница – тази на срамът да разкажат публично за кошмара, в който живеят. София Радославова, председател и административен ръководител на Окръжен съд – Шумен: ""За преживелите насилие е трудно да се изправят срещу насилника. Поради тази причина има и приети директиви, дават възможност на пострадалите от такъв тип действия да бъдат изслушвани в защитени пространства, да се избегне прекият контакт с извършителите, особено в тежки случаи на насилие, когато нещата са на ръба на физическото оцеляване. Психолози и криминалисти настояват – жертвите на тормоз да не отлагат подаването на сигнал с надеждата, че следващия шамар, следващия скандал, ще ги подмине. Защото най-потърпевши от ада зад стените на дома са децата. А травмите над детската психика трудно се превъзмогват. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",Шумен,домашно насилие,"домашно насилие, уби, тормоз, насил"
Разследват 31-годишен мъж за убийството на жена в Шумен,https://bntnews.bg/news/razsledvat-31-godishen-mazh-za-ubiystvoto-na-zhena-v-shumen-1292591news.html,bntnews.bg,TV news,2024-09-09 09:43:00,"Той е задържан Окръжната прокуратура в Шумен ръководи досъдебно производство след смъртта на млада жена, по чието тяло са установени следи от насилие. По случая е задържан 31-годишен мъж, изяснява се съпричастността му към извършеното престъпление. Сигналът за жена в безпомощно състояние в апартамент в град Шумен, е подаден на 8 септември 2024 г. малко преди 16.00 часа. В хода на действията е станало ясно, че се касае за извършено тежко криминално престъпление. Работата по доказване и документиране на извършеното престъпление продължава и към момента. Назначени са съдебномедицинска и други експертизи. Предстои след анализ на събраните до момента доказателства да бъде взето решение дали мъжът да бъде привлечен към наказателна отговорност. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",Шумен, жена,"насил, смърт"
"Млада жена е убита в Шумен, издирват извършителя",https://bntnews.bg/news/mlada-zhena-e-ubita-v-shumen-izdirvat-izvarshitelya-1292555news.html,bntnews.bg,TV news,2024-09-08 20:28:00,"Полицията издирва убиеца на млада жена. Тежкото престъпление е станало в Шумен днес следобед. Сигналът за убийството е получен около 16 часа на телефона на полицията. Съобщено било, че жена в безпомощно състояние е намерена в апартамент на ул. ""Цар Освободител"" При първоначалния оглед е изяснено, че има данни за насилие. Издирваният е съсед на убитата. Според домоуправителя той се е настанил преди 2 месеца в апартамент на първия етаж. Съседите все още не го познават добре, но не са чували скандали. Когато се е нанасял, е бил с родителите си. Огледът на местопрестъплението продължи няколко часа. Действията на разследващите продължават под ръководството на Окръжна прокуратура - Шумен. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",Шумен, жена,"уби, насил"
"Дара Екимова и Ясмин Кирилова застанаха очи в очи в съда с жената, която ги заплашва онлайн",https://bntnews.bg/news/dara-ekimova-i-yasmin-kirilova-zastanaha-ochi-v-ochi-v-sada-s-zhenata-koyato-gi-zaplashva-onlain-1292031news.html,bntnews.bg,TV news,2024-09-03 21:12:00,"Певицата Дара Екимова и инфлуенсърката Ясмин Кирилова застанаха очи в очи в съда с жената, която месеци наред ги заплашва онлайн. Заради кибертормоза Районната прокуратура в Пловдив се самосезира.  Производството в пловдивския районен съд днес беше по Закона за здравето и трябва да реши дали жената да се лекува принудително в специализирано заведение.  Часове преди заседанието непознати профили продължават да заплашват Дара Екимова в социалните мрежи. Предполага се, че зад тях стои една и съща жена – 28-годишната Гергана Неделчева. Певицата заяви, че не се страхува, но настоява за адекватни мерки. ""Тя е жертва на заболяването си. Тя не носи, тя не може да носи отговорност и най-малкото тя не е виновна, заради това, че това заболяване е отключено при нея по една или друга причина"", категорична е Дара Екимова – певица.  Днес в съдебната зала вербална агресия не е имало. Гергана е била спокойна и уверена. ""Говори нормално, дори треперейки, а допреди няколко часа вървяха някакви заплахи в подробности как ще убие детето ми. Как ще убие мен"", разказа Ясмин Кирилова – инфлуенсър.  ""БНТ: Вие познавате ли тези дами? - Няма да отговарям"", каза Гергана Неделчева.  Заседанието беше закрито за медии. Според защитата не е ясно дали Гергана е отправяла заплахите. Според прокуратурата жената е признала пред съда, че е писала съобщенията, но твърдяла, че е провокирана. Заради тормоза над Ясмин Гергана вече веднъж е била лекувана. ""И съответно, както виждаме, резултатите са абсолютно никакви"", подчерта Ясмин Кирилова – инфлуенсър. ""Считам, че тази дейност, която се извършва в интернет пространството, която касае използването на мобилен телефон, може да се контролира от родителя, който твърди, че полага грижи"", подчерта Димитър Пехливанов – прокурор. ""Близките, разбира се, не могат да контролират един такъв човек и забележете сигнал до прокуратурата за неговото влошено състояние могат да подадат само те. Те, разбира се, в повечето случаи се крият и се притесняват, защото се получава един затворен кръг"", обобщи Веселин Герев - психиатър.  Следващото заседание е на 17 септември. До тогава трябва да се изготви още една експертиза за психичното състояние на Гергана, въз основа на която съдът ще реши дали жената ще бъде изпратена на специализирано лечение. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",, жена,"уби, тормоз, жертва"
Боят между ученички в Пловдив вероятно е заради момче,https://bntnews.bg/news/boyat-mezhdu-uchenichki-v-plovdiv-veroyatno-e-zaradi-momche-1291095news.html,bntnews.bg,TV news,2024-08-26 17:34:00,"Прокуратурата образува досъдебно производство след насилието между тийнейджърките Прокуратурата в Пловдив е образувала досъдебно производство за причиняване на телесна повреда на 15-годишно момиче. Това става три дни след като прокурорите се самосезираха по медийни публикации и образуваха проверка по видеоклип с насилие между ученички. Както БНТ съобщи миналата седмица, във видеото се вижда как 16-годишно момиче пребива друго момиче пред погледа на непълнолетни свидетели. Пострадалото дете е с контузни рани по главата и лицето, както и кръвонасядания по тялото, съобщават от прокуратурата. До два месеца ще се прецени дали на нападателката ще бъде повдигнато обвинение. Агресията стана пред кметството на район ""Южен"" в Пловдив около 19.00 часа на 21 август. По това време в сградата е бил само дежурният охранител, който излязъл навън щом чул викове и тогава децата избягали. Вероятният повод за насилието е момче, с което жертвата имала връзка, но и насилничката харесвала. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",,ученичк,"преби, насил, жертва"
23-годишен мъж убил възрастна жена в село Мокреш заради 105 лева,https://bntnews.bg/news/23-godishen-mazh-ubil-vazrastna-zhena-v-selo-mokresh-zaradi-105-leva-1290619news.html,bntnews.bg,TV news,2024-08-22 14:54:00,"Нападателят е задържан повече от месец след убийството За 72 часа е задържан 23-годишен мъж, обвинен за грабеж и убийство на възрастна жена от село Мокреш, община Вълчедръм, област Монтана, съобщиха от Окръжна прокуратура - Монтана. Убийството е извършено нa 9 юли 2024 г., възрастната жена e била нападната в дома cи, нападателят ѝ нанесъл удар c метален предмет в областта нa главата, ĸoeтo довело дo смъртта ѝ. След това откраднал 105 лева от жертвата. 82-годишната жена е намерена мъртва в леглото си, сутринта на 10 юли, от домашната помощница, която я посещавала, за да я обгрижва. Вратата на дома не е била разбита. Задържаният е от същото село и е направил пълни самопризнания. Предстои да му бъде направена съдебно-психиатрична експертиза и да се изяснят обстоятелствата по случая. Максималното наказание, което обвиняемият може да получи, е доживотен затвор без право на замяна, а минималното - 20 години лишаване от свобода. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News","Вълчедръм, Монтана", жена,"уби, смърт, жертва"
Въвеждат се стандарти при специализираните услуги за пострадали от домашно насилие,https://bntnews.bg/news/vavezhdat-se-standarti-pri-specializiranite-uslugi-za-postradali-ot-domashno-nasilie-1290500news.html,bntnews.bg,TV news,2024-08-21 14:27:00,"Въвеждат се стандарти за специализираните услуги за пострадали от домашно насилие и методика за оценка на риска от домашно насилие, която ще се прилага от съдебните органи. Това става ясно от решение на Министерския съвет. През април т.г. правителството реши да създаде официален регистър на случаите на домашно насилие у нас. В правосъдното министерство бе разписан национален механизъм, с конкретни ангажименти и начини на взаимодействие между отговорните институции и доставчици на специализирани услуги. След днешното правителствено решение специализираните услуги и програми за защита, помощ и подкрепа на реални и потенциални жертви на домашно насилие ще се предоставят по определени от държавата стандарти. Те са заедно с още редица изменения и допълнения в Правилника за прилагане на Закона за защита от домашното насилие (ЗЗДН), направени съгласно промените в самия закон от 2023 г. Сред услугите са националната телефонна линия за помощ на лица, пострадали от домашно насилие или в риск; социалното, психологическото и правно консултиране и специализираните програми за възстановяване и/или защита в консултативен център или в защитено жилище; специализираните програми за преодоляване на агресията и справяне с гнева за извършители на домашно насилие. Стандартите регламентират много детайлно реда за тяхното предоставяне, организацията на дейностите, изискванията към екипите. Особено внимание се обръща на работата с деца, които са свидетели или пострадали от домашно насилие. Регламентирани са разходите, които ще се остойностяват при финансирането на специализираните услуги и програми и контролът по тяхното предоставяне. Правилникът за прилагане на ЗЗДН разписва също методика за извършване на оценка на риска от съда. Така за първи път съдебните органи разполагат с инструмент, чрез който да идентифицират и оценяват възможните рискове от последващо насилие, ескалация на насилието или смърт в бъдеще. Така ще се подпомага процесът по вземане и постановяване на съответно съдебно решение. Промените в Правилника съдържат цялостен механизъм за избор на юридическите лица, които осъществяват превенция и защита от домашно насилие. Те ще се определят чрез конкурс. Уреден е и начинът за отчитане и контрол върху изпълнението на договорите по финансираните проекти - чрез проверки на място и по документи. Разписан е редът за вътрешен контрол от страна на финансираните организации. Допълненият Правилник предвижда разработването на Координационен механизъм за помощ и подкрепа на лица, пострадали от домашно насилие, който ще бъде приет с акт на Министерския съвет. Той ще регламентира взаимодействието между органите на изпълнителната власт, органите на местното самоуправление и местната администрация и юридическите лица, които осъществяват дейности по превенция и защита от домашното насилие. Новият правилник посочва информацията, която ще се вписва в бъдещата Националната информационна система за превенция и защита от домашното насилие, реда за събирането и предоставянето й, организацията и функционирането на системата, нивата на достъп, връзката й с други регистри и бази данни. Измененията и допълненията към Правилника за прилагане на ЗЗДН са изготвени от междуведомствена работна група, създадена със заповед на министър-председателя, с участието и на допълнителни експерти от неправителствения сектор, съдебната система и др. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",,домашно насилие,"домашно насилие, насил, смърт"
"Майката на Митко от Цалапица: Искаме истината, близнаците и Рангел дават различни показания",https://bntnews.bg/news/maikata-na-mitko-ot-calapica-iskame-istinata-bliznacite-i-rangel-davat-razlichni-pokazaniya-1290454news.html,bntnews.bg,TV news,2024-08-21 07:57:00,"Делото за убийството на Димитър започва по същество Една година след убийството на Димитър Малинов от Цалапица днес в Пловдив започва по същество делото срещу обвинения за престъплението Рангел Бизюрев. На предходното разпоредително заседание съдът реши процесът да протече по общия ред - с разпит на всички 37 свидетели и 14 вещи лица. Днешното заседание ще бъде първото от общо 4. ""Надяваме се да разберем какво се е случило във въпросната вечер, защото имам информация, че те на всеки разпит са си сменяли показанията. В момента не мога да кажа точно какво е станало - искаме истината, защото всеки разпит показва, че нещо не е вярно"", каза пред БНТ Атанаска Бакалова, майка на Димитър. Тя обясни, че все още не се знае кой е накарал Димитър да излезе от дома си. ""Единият близнак казва, че е бил в близка уличка, а другият казва, че двамата с Рангел дошли с кола и видели Митко. Нищо не им съвпада, включително и очната ставка"". Никой от тях не признава ударите в лицето на младежа, а такива има, посочи Бакалова. Майката продължава да настоява за провеждането на нов следствен експеримент. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",,майка,уби
"Задържаха жената, стопанисвала незаконния хоспис в Банкя, в който загина човек",https://bntnews.bg/news/zadarzhaha-zhenata-stopanisvala-nezakonniya-hospis-v-bankya-v-koito-zagina-chovek-1289796news.html,bntnews.bg,TV news,2024-08-15 09:15:00,"МВР работи по версията за палеж Задържаха жена за пожара в хосписа в Банкя, в който загина човек при вчерашния пожар, потвърдиха за БНТ от МВР. Информацията потвърди и вътрешният министър Калин Стоянов. Управителката е задържана за 24 часа. ""Няма как да кажем, че не е направено нищо. Вчера е задържана госпожата управител на този нерегламентиран дом за стари хора, работим по палеж. Кой и защо е трябвало да го затвори не е въпрос към МВР, а към други институции"", категоричен беше Стоянов. МВР работи по версията за палеж. ""В момента работим по досъдебно производство, което е образувано за престъпление - палеж, по смисъла на Наказателния кодекс"", поясни още Стоянов.  При пожара трима пострадаха. Роднини на настанените в дома днес трябва да дадат повече яснота как близките им и на каква цена са се оказали в хосписа, който се оказа че е работил без лиценз. През юни от Агенцията за качеството на социалните услуги са извършили проверка със съдействието на СДВР. Тогава е установено, че в дома пребивават 11 души със здравословни проблеми. От Агенцията са изпратили сигнал до всички компетентни органи, включително МВР и прокуратурата, за нелегалната дейност на обекта, който не е социална услуга по смисъла на закона. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",, жена,преби
"Задържаха мъж, пребил жена си в Пазарджик",https://bntnews.bg/news/zadarzhaha-mazh-prebil-zhena-si-v-pazarjik-1289612news.html,bntnews.bg,TV news,2024-08-13 15:06:00,"Млад мъж от пазарджишкото село Ивайло е задържан след побой над съпругата му. В апартамент, намиращ се в центъра на областния град, станал скандал. 38-годишен мъж от село Ивайло нанесъл побой на 35-годишната си съпруга. В резултат на това той причинил лека телесна повреда на жената при условията на домашно насилие. Пристигналите на мястото екипи на полицията в Пазарджик задържали побойника в ареста. Извършен е оглед, образувано е бързо производство. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",Пазарджик, жена,"домашно насилие, насил"
Окръжна прокуратура – Перник разследва отвличане и изнасилване на 18-годишно момиче,https://bntnews.bg/news/okrazhna-prokuratura-–-pernik-razsledva-otvlichane-i-iznasilvane-na-18-godishno-momiche-1288994news.html,bntnews.bg,TV news,2024-08-08 20:59:00,"По искане на Окръжна прокуратура – Перник съдът задържа под стража 43-годишен мъж, обвинен за отвличане и изнасилване. По делото е установено, че в ранната утрин на 5 август той изчакал 18-годишно момиче да приключи нощната си смяна в търговския обект, в който работело и със сила го принудил да се качи в автомобила му. След като откарал девойката в безлюдна гориста местност в Перник, той я изнасилил. По делото са разпитани свидетели, освидетелствани са лица и е извършен оглед на местопроизшествие. Разследването продължава. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",Перник,момиче,"изнасил, насил"
"Арестуваха мъж от Сърница, пребил майка си",https://bntnews.bg/news/arestuvaha-mazh-ot-sarnica-prebil-maika-si-1288455news.html,bntnews.bg,TV news,2024-08-05 13:25:00,"Мъж от Сърница е задържан, след като нанесъл побой на майка си. В районното във Велинград се получил сигнал за нанесен побой на възрастна жена. Случката се разиграла на улица в Сърница. На мястото незабавно бил изпратен дежурен полицейски екип от местния полицейски участък. Униформените установили, че в явно нетрезво състояние 34-годишен сърничанин е нанесъл побой на 69-годишната си майка. Побойникът е задържан в ареста на РУ-Велинград, а по случая се води досъдебно производство за причиняване на телесна повреда в условията на домашно насилие. Работата по изясняване на случая продължава под надзора на прокуратурата. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News","Велинград, Сърница",майка,"домашно насилие, насил"
Мъж нападна с нож приятелката си и двама мъже във Вършец,https://bntnews.bg/news/mazh-napadna-s-nozh-priyatelkata-si-i-dvama-mazhe-vav-varshec-1288108news.html,bntnews.bg,TV news,2024-08-02 17:10:00,"43-годишен криминално проявен врачанин е задържан за нанасяне на порезни рани с нож на трима жители на гр. Вършец. На 31 юли 2024 г. в 20.38 ч. от спешен телефон 112 в РУ - Берковица постъпил сигнал за възникнал скандал в частен дом във Вършец. При посещение на място полицейските служители установили, че криминално проявен на от гр. Враца, отишъл в дома на 41-годишната си приятелка в курортния град, където с нея били брат ѝ на 36 г. и бившият ѝ приятел на 62 г. Мъжът извадил нож и нанесъл порезна рана в рамото на приятелката си и още една отзад на врата ѝ, след което нападнал и причинил порезни рани на брат ѝ и бившия ѝ приятел. След нападението криминално проявеният напуснал жилището. От МВР съобщават, че при проведените мероприятия, служители на РУ - Вършец и МВР - Монтана установяват бързо лицето в паркова зона на курортния град. С полицейска заповед той е задържан до 24 часа в РУ Берковица. На пострадалите е извършен медицински преглед от дежурен екип на спешна помощ във Вършец, след което са транспортирани до МБАЛ Монтана, където са настанени в отделение по ортопедия, без опасност за живота. По случая е образувано досъдебно производство за опит за убийство. Снимката е илюстративна Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News","Берковица, Враца, Вършец, Монтана, гр. Враца, гр. Вършец",приятелк,уби
Протест срещу насилието над жени се проведе в София,https://bntnews.bg/news/protest-sreshtu-nasilieto-nad-zheni-se-provede-v-sofiya-1287829news.html,bntnews.bg,TV news,2024-07-31 21:03:00,"Пред Съдебната палата в София тази вечер се проведе протест под надслов ""Нито една повече"" срещу насилието над жени. Той е организиран от колектива ""Феминистки мобилизации"" след съдебното решение за домашен арест на обвинения за нападението срещу Дебора от Стара Загора и след убийството на жена в Пазарджик от бившия ѝ съпруг. По данни на протестиращите от началото на годината, поне 13 жени у нас са станали жертва на насилници. Протестиращите поискаха по-добра законова защита на жертвите на домашно насилие, откриване на достатъчно кризисни центрове в страната и работещи политики за превенция. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News","Пазарджик, Стара Загора", жени,"домашно насилие, уби, насил, жертва"
"Постоянен арест за младежа, пребил жестоко жена в Перник",https://bntnews.bg/news/postoyanen-arest-za-mladezha-prebil-zhestoko-zhena-v-pernik-1287785news.html,bntnews.bg,TV news,2024-07-31 16:20:00,"Пострадалата не е познавала нападателя си Съдът в Перник остави за постоянно в ареста 17-годишното момче, обвинено за жестокия побой над жена в Перник. Мярката беше гледана при закриви врата. Причината - обвиняемият е непълнолетен. От прокуратурата заявиха, че престъплението е извършено по хулигански подбуди. Побоят е станал в ранните часове на понеделник пред денонощен магазин в пернишкия квартал ""Изток"". Жената е приета в болница с фрактура на челюстта. По случая са задържани двама непълнолетни, но е установено, че само единият е нанасял удари, затова и само той е привлечен като обвиняем. Братът на пострадалата каза пред БНТ, че тя е в кома: ""На сутринта разбрах за този случай. Като ми казаха, аз дойдох тук. Казаха, че сестра ми е пребита и че трябва да ходя да видя кой е бил, какво се е случило. Тя е в кома, не може да говори и е в шок. Пребита е от бой - ребра, кръст, всичко.Те тия вероятно не са я познавали, минавали са оттук и са я пребили от бой"", обясни Христо Симеонов. От полицията обясниха, че двамата младежи не са познавали жената. ""Двамата са задържани. Събрани са достатъчно доказателства и единият от тях е привлечен като обвиняем. Това което е изяснено към момента, че те не са се познавали с жената. Няма някаква конкретна причина, поради която са я нападнали и е пребита"", посочи Венцислав Алексов, говорител на МВР-Перник.  Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",Перник, жена,преби
"Мъжът, убил приятелката си в хотел в Пазарджик, остава в ареста",https://bntnews.bg/news/mazhat-ubil-priyatelkata-si-v-hotel-v-pazarjik-ostava-v-aresta-1287636news.html,bntnews.bg,TV news,2024-07-30 17:39:00,"Окръжният съд в Пазарджик остави за постоянно в ареста 36-годишния Николай Куртев, който в събота вечерта уби жената, с която е живеел. Престъплението бе извършено в хотел, в центъра на Пазарджик. Мъжът е признал всичко пред разследващите стана ясно от думите на назначения му служебен защитник Иван Главчев при гледането на мярката. Преди малко повече от месец жената изоставила общото им дете, а Николай отишъл в събота с една цел – да я върне в общия им дом. При опита му да говори с нея, тя започнала да крещи и това го провокирало да извади нож. Когато си е тръгнал, тя е била жива. Обвиняемият е разбрал в ареста, че 29-годишната Пепа е починала. От държавното обвинение поискаха най-тежката мярка постоянен арест. Самият Куртев изрази съжаление в съдебната зала и поиска домашен арест, за да се грижи за детето. Съдът обаче отчете негативните характеристични данни на обвиняемия и високата обществена опасност на деянието, за което се предвижда доживотен затвор или доживотен затвор без право на замяна. Налице е и реална опасност обвиняемият да се укрие или да извърши друго престъпление, тъй като е осъждан многократно.За това съдията уважи искането на Окръжна прокуратура - Пазарджик за вземане мярка за неотклонение ""задържане под стража"". Определението подлежи на обжалване и протест пред Апелативен съд - Пловдив в 3-дневен срок. Делото е насрочено за 6 август. Чуйте последните новини, където и да сте! Последвайте ни във Facebook и                             Instagram  Следете и канала на БНТ в YouTube Вече може да ни гледате и в  TikTok Намерете ни в Google News",Пазарджик,приятелк,уби
